BookingID,ArrivalYear,ArrivalMonth,ArrivalWeekNumber,ArrivalDayOfMonth,ArrivalHour,WeekendStays,WeekdayStays,Adults,Children,Babies,FirstTimeGuest,AffiliatedCustomer,PreviousReservations,PreviousStays,PreviousCancellations,DaysUntilConfirmation,OnlineReservation,BookingChanges,BookingToArrivalDays,ParkingSpacesBooked,SpecialRequests,PartOfGroup,CompanyReservation,OrderedMealsPerDay,FloorReserved,FloorAssigned,DailyRateEuros,DailyRateUSD,%PaidinAdvance,CountryofOriginAvgIncomeEuros (Year-2),CountryofOriginAvgIncomeEuros (Year-1),CountryofOriginHDI (Year-1),Canceled
22837,2016,2,9,22,15.5,1,2,3,0.0,0,1,0,0,0,0,0,1,0,27,0,2,0,1,1,3,3,130.0,128.7,0.0,28742.44,29668.86,0.842,0
24701,2016,12,53,29,18.75,0,3,2,0.0,0,1,0,0,0,0,0,1,0,57,0,0,0,1,1,3,3,219.6,217.404,0.0,23967.12,25625.57,0.783,1
20593,2016,4,17,20,22.75,0,4,2,0.0,0,1,0,0,0,0,0,1,0,138,0,1,0,1,1,6,6,90.95,90.04050000000001,0.0,47011.55,47683.79,0.933,1
25465,2016,7,30,20,19.5,0,2,3,0.0,0,1,0,0,0,0,0,1,0,36,0,2,0,1,1,3,3,159.3,157.70700000000002,0.0,28742.44,29668.86,0.842,0
34103,2016,11,48,24,15.0,0,1,1,0.0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,1,6,6,95.0,94.05,0.0,1291.75,1354.39,0.432,0
19298,2016,9,36,3,18.0,1,1,2,0.0,0,1,0,0,0,0,0,1,0,55,0,2,0,1,1,3,3,123.3,122.067,0.0,41259.0,42509.89,0.918,0
27305,2016,8,34,16,16.5,1,5,2,0.0,0,1,0,0,0,0,0,1,0,9,0,0,0,1,1,6,6,142.0,140.58,0.0,40141.59,40833.24,0.898,1
14608,2016,9,38,14,14.0,0,0,1,0.0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,6,6,0.0,0.0,0.0,28742.44,29668.86,0.842,0
10264,2016,10,41,7,15.0,0,2,2,0.0,0,1,0,0,0,0,0,1,0,35,0,1,0,1,1,3,3,157.5,155.925,0.0,41259.0,42509.89,0.918,0
17607,2016,3,13,25,20.25,2,2,2,0.0,0,1,0,0,0,0,0,1,1,43,0,1,0,1,2,6,6,148.13,146.6487,0.0,44929.69,46213.27,0.913,1
35233,2016,12,49,2,16.25,2,2,2,2.0,0,1,0,0,0,0,0,1,0,6,0,1,0,1,2,2,2,184.75,182.9025,0.0,28742.44,29668.86,0.842,1
16787,2016,3,11,11,17.25,0,1,1,0.0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,1,6,3,90.0,89.1,0.0,28742.44,29668.86,0.842,0
11789,2016,2,8,18,15.75,0,1,3,0.0,0,1,0,0,0,0,0,1,2,27,0,1,0,1,1,3,3,127.0,125.73,0.0,7507.24,7822.97,0.655,0
16028,2016,12,53,28,19.75,0,2,2,0.0,0,1,0,0,0,0,0,1,0,3,1,2,0,1,1,6,6,131.0,129.69,0.0,33525.74,34912.48,0.885,0
20617,2016,8,36,28,15.0,2,1,2,2.0,0,1,0,0,0,0,0,1,0,6,0,3,0,1,1,1,1,228.0,225.72,0.0,33525.74,34912.48,0.885,0
16030,2016,6,25,12,23.75,1,0,2,0.0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,1,6,6,121.0,119.78999999999999,0.0,41259.0,42509.89,0.918,0
34752,2016,10,43,20,22.75,0,1,2,0.0,0,0,0,4,4,0,0,1,0,0,0,2,0,1,0,6,6,150.0,148.5,0.0,101297.58,103750.78,0.899,0
10948,2016,2,9,27,16.5,0,1,2,0.0,0,1,0,0,0,0,0,1,0,40,0,0,0,1,1,6,6,65.0,64.35,0.0,47011.55,47683.79,0.933,0
23680,2016,3,12,16,20.75,0,3,2,0.0,0,1,0,0,0,0,0,1,0,7,0,1,0,1,1,3,3,99.2,98.208,0.0,44929.69,46213.27,0.913,0
14226,2016,9,40,29,18.5,1,3,1,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,6,6,131.0,129.69,0.0,28742.44,29668.86,0.842,1
26580,2016,6,27,26,19.75,2,1,3,0.0,0,1,0,0,0,0,0,1,0,85,0,2,0,1,1,3,3,134.7,133.35299999999998,0.0,40141.59,40833.24,0.898,0
17417,2016,8,34,15,17.5,1,4,3,0.0,0,1,0,0,0,0,0,1,0,48,0,3,0,1,1,3,3,168.3,166.61700000000002,0.0,7507.24,7822.97,0.655,1
25932,2016,4,14,2,16.75,2,1,1,0.0,0,1,0,0,0,0,0,1,0,17,0,0,0,1,0,6,6,102.33,101.30669999999999,0.0,41757.4,42535.48,0.915,1
11747,2016,5,19,1,18.75,2,0,2,0.0,0,1,0,0,0,0,0,1,0,103,0,1,0,1,1,6,6,114.3,113.157,0.0,33525.74,34912.48,0.885,1
25291,2016,1,4,19,23.25,0,3,1,0.0,0,1,0,0,0,0,63,1,1,151,0,0,0,1,1,6,6,70.0,69.3,0.0,20623.32,21631.77,0.805,0
30192,2016,1,3,14,18.25,0,3,2,0.0,0,1,0,0,0,0,0,1,0,43,0,0,0,1,1,5,5,86.75,85.8825,0.0,33525.74,34912.48,0.885,1
30528,2016,2,6,6,15.5,2,2,1,0.0,0,1,0,0,0,0,0,1,0,59,0,0,0,1,1,6,5,51.0,50.49,0.0,48799.72,49879.27,0.903,0
11905,2016,10,43,20,21.75,0,2,1,0.0,0,1,0,0,0,0,0,1,0,63,0,0,0,1,1,3,3,132.3,130.977,0.0,36194.87,36909.33,0.876,1
39828,2016,8,34,19,16.5,0,1,3,0.0,0,1,0,0,0,0,0,1,0,88,0,1,0,1,1,3,3,150.3,148.797,0.0,44929.69,46213.27,0.913,0
32631,2016,11,49,27,19.5,2,3,2,0.0,0,1,0,0,0,0,0,1,0,51,0,1,0,1,1,3,3,96.9,95.93100000000001,0.0,41259.0,42509.89,0.918,0
28317,2016,11,49,28,23.75,1,0,2,0.0,0,1,0,0,0,0,0,1,0,18,0,2,0,1,0,6,6,88.0,87.12,0.0,61902.13,63938.99,0.942,0
17834,2016,8,33,9,14.5,0,2,2,0.0,0,1,0,0,0,0,0,1,3,1,0,0,0,1,1,3,3,153.85,152.3115,0.0,20008.32,20551.83,0.822,0
11650,2016,3,13,23,23.5,0,4,3,0.0,0,1,0,0,0,0,0,1,0,10,0,0,0,1,1,3,3,182.0,180.18,0.0,33525.74,34912.48,0.885,1
25776,2016,2,8,15,19.5,1,4,2,0.0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,6,6,82.4,81.57600000000001,0.0,33525.74,34912.48,0.885,0
10129,2016,2,9,26,19.75,2,4,2,0.0,0,1,0,0,0,0,0,1,0,43,0,0,0,1,1,6,6,73.8,73.062,0.0,41259.0,42509.89,0.918,1
19380,2016,4,15,8,18.75,2,2,2,0.0,0,1,0,0,0,0,0,1,1,104,0,0,0,1,1,3,3,90.95,90.04050000000001,0.0,41259.0,42509.89,0.918,1
38779,2016,4,17,21,17.75,0,3,2,0.0,0,1,0,0,0,0,0,1,2,90,0,0,0,1,1,6,6,81.62,80.80380000000001,0.0,40141.59,40833.24,0.898,0
16466,2016,8,34,15,15.0,1,2,2,1.0,0,1,0,0,0,0,0,1,0,41,0,1,0,1,0,6,6,104.99,103.9401,0.0,28742.44,29668.86,0.842,0
11259,2016,6,27,29,16.0,0,4,2,0.0,0,1,0,0,0,0,0,1,0,4,0,2,0,1,0,6,6,127.0,125.73,0.0,51067.98,69056.05,0.929,0
18089,2016,4,15,8,19.25,0,1,2,0.0,0,1,0,0,0,0,0,1,0,74,0,0,0,1,0,6,6,85.5,84.645,0.0,41259.0,42509.89,0.918,1
17249,2016,8,33,7,17.25,1,0,3,0.0,0,1,0,0,0,0,0,1,0,134,0,0,0,1,1,3,3,146.7,145.23299999999998,0.0,13446.4,14455.0,0.743,1
33418,2016,12,52,24,16.5,2,2,1,0.0,0,1,0,0,0,0,0,1,0,111,0,2,0,1,1,6,6,88.4,87.516,0.0,47011.55,47683.79,0.933,0
36944,2016,5,23,29,22.0,2,1,2,0.0,0,1,0,0,0,0,0,1,0,106,0,1,0,1,1,6,6,80.75,79.9425,0.0,47011.55,47683.79,0.933,0
17136,2016,2,6,4,21.25,2,6,1,0.0,0,1,0,0,0,0,0,1,0,13,0,0,0,1,1,6,6,85.0,84.15,0.0,7199.25,7096.6,0.572,1
20349,2016,2,9,27,22.75,0,1,2,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,6,6,81.0,80.19,0.0,33525.74,34912.48,0.885,1
32559,2016,5,23,30,22.5,1,0,1,0.0,0,1,0,0,0,0,0,1,0,35,0,0,0,1,0,6,6,159.0,157.41,0.0,61902.13,63938.99,0.942,1
23990,2016,5,21,15,15.25,2,1,2,0.0,0,1,0,0,0,0,0,1,0,131,0,2,0,1,1,2,2,135.9,134.541,0.0,44929.69,46213.27,0.913,0
11545,2016,11,45,4,16.75,2,5,2,0.0,0,1,0,0,0,0,0,1,0,117,0,1,0,1,0,6,6,126.0,124.74,0.0,51067.98,69056.05,0.929,1
38714,2016,7,28,9,14.25,0,1,2,0.0,0,1,0,0,0,0,0,1,0,254,0,1,0,1,1,5,6,100.7,99.693,0.0,28742.44,29668.86,0.842,0
11301,2016,5,23,29,16.0,2,0,2,0.0,0,1,0,0,0,0,0,0,0,61,0,2,0,1,1,3,3,135.0,133.65,0.0,28742.44,29668.86,0.842,0
29513,2016,3,11,12,22.75,2,4,1,0.0,0,1,0,0,0,0,0,1,1,83,0,0,0,1,1,6,5,46.67,46.2033,0.0,47011.55,47683.79,0.933,0
18629,2016,9,36,1,22.5,0,3,2,0.0,0,1,0,0,0,0,0,1,1,47,0,2,0,1,1,3,3,123.3,122.067,0.0,33525.74,34912.48,0.885,1
38377,2016,9,40,26,17.5,1,0,1,0.0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,1,6,6,98.1,97.119,0.0,28742.44,29668.86,0.842,1
36648,2016,10,42,10,17.75,1,2,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,6,3,153.0,151.47,0.0,28742.44,29668.86,0.842,1
36759,2016,8,35,21,22.75,2,3,3,0.0,0,1,0,0,0,0,0,1,0,22,0,0,0,1,1,3,3,191.0,189.09,0.0,14326.28,14711.22,0.749,1
16975,2016,3,11,9,21.25,0,1,1,0.0,0,1,0,0,0,0,0,1,0,49,0,1,0,1,1,3,2,67.22,66.5478,0.0,13618.12,14006.15,0.742,0
15234,2016,4,16,16,20.5,2,3,2,0.0,0,1,0,0,0,0,0,1,0,131,0,2,0,1,1,6,6,82.79,81.9621,0.0,28742.44,29668.86,0.842,0
22679,2016,9,40,30,19.5,0,2,2,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,3,1,110.0,108.9,0.0,28742.44,29668.86,0.842,0
37191,2016,9,38,15,22.0,0,1,2,1.0,0,1,0,0,0,0,0,1,0,6,0,2,0,1,1,6,6,187.0,185.13,0.0,41259.0,42509.89,0.918,1
13762,2016,11,48,20,16.0,1,0,2,0.0,0,1,0,0,0,0,0,1,0,4,0,1,0,1,1,1,1,133.98,132.6402,0.0,28742.44,29668.86,0.842,0
27062,2016,9,40,26,23.25,1,1,1,0.0,0,0,0,2,2,0,0,1,0,17,0,0,0,1,1,6,3,95.0,94.05,0.0,40141.59,40833.24,0.898,0
23038,2016,9,37,4,19.75,1,0,2,0.0,0,1,0,0,0,0,0,1,0,26,0,2,0,1,1,6,6,122.0,120.78,0.0,15694.34,16293.61,0.741,0
22314,2016,3,14,28,16.25,1,1,2,0.0,0,1,0,0,0,0,0,1,0,63,0,0,0,1,0,6,6,80.1,79.29899999999999,0.0,41259.0,42509.89,0.918,1
26271,2016,8,34,15,20.75,1,2,3,0.0,0,1,0,0,0,0,0,1,0,18,0,0,0,1,1,3,3,191.0,189.09,0.0,28742.44,29668.86,0.842,0
19886,2016,12,50,8,19.5,0,3,2,2.0,0,1,0,0,0,0,0,1,0,70,0,2,0,1,1,6,6,113.87,112.7313,0.0,33525.74,34912.48,0.885,0
32647,2016,10,41,6,14.5,0,1,1,0.0,0,1,0,0,0,0,0,1,0,73,0,1,0,1,1,6,2,113.4,112.266,0.0,41259.0,42509.89,0.918,0
29175,2016,6,25,16,17.0,1,3,3,0.0,0,1,0,0,0,0,0,1,0,117,0,0,0,1,1,3,3,150.45,148.94549999999998,0.0,41259.0,42509.89,0.918,1
16500,2016,7,29,11,17.75,1,1,2,0.0,0,1,0,0,0,0,0,1,0,147,0,0,0,1,0,6,6,99.0,98.01,0.0,40141.59,40833.24,0.898,0
33819,2016,2,8,17,15.5,0,2,2,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,6,6,89.0,88.11,0.0,28742.44,29668.86,0.842,0
20277,2016,7,29,14,15.0,0,1,2,1.0,0,1,0,0,0,0,0,1,0,4,0,1,0,1,1,6,6,151.0,149.49,0.0,55032.96,56803.47,0.92,0
35321,2016,9,39,19,15.0,1,4,2,0.0,0,0,0,2,2,0,0,0,0,10,0,2,0,1,1,3,3,120.0,118.8,0.0,7199.25,7096.6,0.572,0
27064,2016,11,48,24,18.5,0,3,2,0.0,0,1,0,0,0,0,0,1,0,83,0,1,0,1,1,6,6,93.6,92.66399999999999,0.0,41259.0,42509.89,0.918,1
11194,2016,7,28,4,18.5,1,2,2,1.0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,1,6,6,163.67,162.0333,0.0,33525.74,34912.48,0.885,1
39125,2016,7,31,25,20.75,1,0,2,1.0,0,1,0,0,0,0,0,1,0,162,0,2,0,1,1,6,3,121.5,120.285,0.0,44929.69,46213.27,0.913,0
24999,2016,9,40,26,14.25,1,1,2,0.0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,1,3,3,195.0,193.05,0.0,47011.55,47683.79,0.933,0
31772,2016,8,33,7,19.75,1,0,2,0.0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,1,6,6,121.0,119.78999999999999,0.0,40141.59,40833.24,0.898,0
35304,2016,5,20,10,16.5,0,3,1,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,6,6,98.56,97.5744,0.0,28742.44,29668.86,0.842,0
23148,2016,7,27,1,19.5,2,2,2,0.0,0,1,0,0,0,0,0,1,0,152,0,1,0,1,0,6,6,80.75,79.9425,0.0,61902.13,63938.99,0.942,0
17815,2016,12,53,27,21.25,0,1,3,0.0,0,1,0,0,0,0,0,1,1,15,0,2,0,1,1,6,6,90.0,89.1,0.0,16358.39,15813.86,0.757,0
15200,2016,10,42,11,20.25,2,5,2,0.0,0,1,0,0,0,0,0,1,0,104,0,0,0,1,1,3,3,132.3,130.977,0.0,61902.13,63938.99,0.942,1
31937,2016,9,40,28,23.0,0,1,2,0.0,0,1,0,0,0,0,0,1,0,15,0,0,0,1,1,3,3,164.0,162.35999999999999,0.0,28742.44,29668.86,0.842,0
13700,2016,9,37,5,15.25,1,1,2,0.0,0,1,0,0,0,0,0,1,0,64,0,3,0,1,1,6,6,98.55,97.5645,0.0,47011.55,47683.79,0.933,0
28136,2016,6,25,17,16.5,2,3,2,0.0,0,1,0,0,0,0,0,1,0,35,0,0,0,1,1,3,3,96.3,95.337,0.0,28742.44,29668.86,0.842,0
37780,2016,8,32,5,17.5,1,2,2,1.0,0,1,0,0,0,0,0,1,1,94,0,0,0,1,1,6,6,134.1,132.759,0.0,13446.4,14455.0,0.743,1
37967,2016,8,35,22,15.0,1,3,2,0.0,0,1,0,0,0,0,0,1,0,47,0,0,0,1,1,6,6,85.0,84.15,0.0,33525.74,34912.48,0.885,0
26988,2016,10,43,19,18.0,0,2,2,0.0,0,1,0,0,0,0,0,1,0,46,0,2,0,1,0,6,6,107.55,106.47449999999999,0.0,41259.0,42509.89,0.918,1
33865,2016,8,36,28,18.75,1,0,2,0.0,0,1,0,0,0,0,0,1,0,32,0,1,0,1,0,6,6,99.0,98.01,0.0,40141.59,40833.24,0.898,0
31030,2016,9,38,12,16.5,1,0,2,0.0,0,0,0,5,5,0,0,1,1,14,0,1,0,1,1,5,5,0.0,0.0,0.0,28742.44,29668.86,0.842,0
24607,2016,6,26,20,14.0,1,0,2,0.0,0,1,0,0,0,0,0,1,0,27,0,2,0,1,0,6,6,99.0,98.01,0.0,13090.48,13185.25,0.692,0
39883,2016,4,15,5,20.5,0,1,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,89.0,88.11,0.0,28742.44,29668.86,0.842,0
33565,2016,8,36,31,14.25,0,2,2,0.0,0,1,0,0,0,0,0,1,1,179,0,0,0,1,1,5,5,103.69,102.6531,0.0,41259.0,42509.89,0.918,1
18314,2016,8,34,19,19.75,0,2,3,0.0,0,1,0,0,0,0,0,1,0,109,0,0,0,1,1,3,3,150.3,148.797,0.0,61902.13,63938.99,0.942,1
34474,2016,4,17,18,21.5,1,3,2,2.0,0,1,0,0,0,0,0,1,2,56,0,0,0,1,1,1,1,165.33,163.6767,0.0,40141.59,40833.24,0.898,1
34812,2016,7,28,3,17.75,2,5,1,0.0,0,1,0,0,0,0,0,1,0,101,0,0,0,1,0,6,6,103.5,102.465,0.0,55032.96,56803.47,0.92,1
36510,2016,5,23,29,19.25,2,5,2,0.0,0,1,0,0,0,0,0,1,0,15,0,0,0,1,2,3,3,216.86,214.69140000000002,0.0,41259.0,42509.89,0.918,1
30798,2016,1,4,18,22.0,1,4,1,0.0,0,1,0,0,0,0,0,1,0,9,0,0,0,1,0,6,6,54.9,54.351,0.0,16358.39,15813.86,0.757,0
28170,2016,8,34,19,23.75,2,3,2,0.0,0,1,0,0,0,0,0,1,0,24,0,0,0,1,1,6,6,78.0,77.22,0.0,28742.44,29668.86,0.842,1
39695,2016,2,8,18,16.25,0,1,2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6,6,91.0,90.09,0.0,22786.66,22688.01,0.84,0
21078,2016,11,46,7,16.0,1,3,1,0.0,0,1,0,0,0,0,0,1,0,88,0,1,0,1,1,6,6,167.4,165.726,0.0,36194.87,36909.33,0.876,0
36205,2016,12,50,5,23.25,1,3,2,0.0,0,1,0,0,0,0,0,1,0,30,0,1,0,1,0,6,6,74.8,74.05199999999999,0.0,40141.59,40833.24,0.898,1
10709,2016,4,17,22,17.25,1,2,2,1.0,0,1,0,0,0,0,0,1,0,40,0,0,0,1,1,3,3,128.4,127.116,0.0,33525.74,34912.48,0.885,0
14109,2016,8,36,31,16.5,0,3,2,0.0,0,1,0,0,0,0,0,1,0,70,0,0,0,1,1,6,6,80.75,79.9425,0.0,47011.55,47683.79,0.933,0
22768,2016,8,35,21,23.25,1,0,2,1.0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,6,6,164.0,162.35999999999999,0.0,40141.59,40833.24,0.898,0
19950,2016,5,19,2,21.75,1,0,2,1.0,0,1,0,0,0,0,0,1,0,1,0,2,0,1,1,6,1,159.0,157.41,0.0,41757.4,42535.48,0.915,0
18824,2016,2,6,4,18.25,1,3,1,0.0,0,1,0,0,0,0,0,0,3,14,0,0,0,1,1,2,2,86.0,85.14,0.0,25612.26,26856.04,0.855,0
31436,2016,3,14,29,18.25,0,1,2,0.0,0,1,0,0,0,0,0,1,0,50,0,2,0,1,0,6,6,80.1,79.29899999999999,0.0,25751.51,24061.1,0.813,1
32481,2016,4,16,11,15.5,1,4,2,0.0,0,1,0,0,0,0,0,1,0,19,0,0,0,1,0,6,6,111.4,110.286,0.0,40141.59,40833.24,0.898,1
10602,2016,9,39,18,21.25,2,0,2,0.0,0,1,0,0,0,0,0,1,1,25,0,1,0,1,1,6,6,158.0,156.42,0.0,36194.87,36909.33,0.876,0
31869,2016,11,46,11,16.75,0,1,2,0.0,0,1,0,0,0,0,0,0,2,7,0,1,0,1,1,6,6,140.0,138.6,0.0,28742.44,29668.86,0.842,0
35061,2016,2,8,19,18.0,0,1,1,0.0,0,1,0,0,0,0,0,0,0,8,0,0,0,1,1,6,3,81.0,80.19,0.0,28742.44,29668.86,0.842,0
39943,2016,8,35,23,19.0,0,2,2,0.0,0,1,0,0,0,0,0,1,2,29,1,0,0,1,1,6,6,127.15,125.8785,0.0,47045.65,48975.0,0.929,0
26545,2016,4,17,21,16.0,0,1,2,0.0,0,1,0,0,0,0,0,1,0,4,0,1,0,1,1,6,6,101.0,99.99,0.0,33525.74,34912.48,0.885,0
34853,2016,1,4,19,21.5,0,4,2,0.0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,6,6,80.0,79.2,0.0,40141.59,40833.24,0.898,0
18399,2016,8,34,17,19.5,0,3,2,2.0,0,1,0,0,0,0,0,1,0,35,0,0,0,1,1,0,0,214.76,212.61239999999998,0.0,41259.0,42509.89,0.918,1
34020,2016,3,10,2,17.75,0,2,2,0.0,0,1,0,0,0,0,0,1,0,35,0,0,0,1,0,6,6,73.1,72.369,0.0,40141.59,40833.24,0.898,1
28542,2016,4,16,11,17.0,1,2,2,0.0,0,1,0,0,0,0,0,1,0,75,0,1,0,1,0,6,6,85.5,84.645,0.0,33525.74,34912.48,0.885,1
19852,2016,4,16,11,23.5,1,2,2,0.0,0,1,0,0,0,0,0,1,0,21,0,1,0,1,1,3,3,136.0,134.64,0.0,40141.59,40833.24,0.898,0
28244,2016,2,8,16,18.5,0,3,3,0.0,0,1,0,0,0,0,0,1,0,5,0,3,0,1,1,3,3,127.0,125.73,0.0,40141.59,40833.24,0.898,0
11178,2016,11,45,5,15.5,0,1,2,0.0,0,1,0,0,0,0,0,1,1,52,0,1,0,1,0,6,2,88.0,87.12,0.0,49233.22,50302.07,0.926,0
35681,2016,11,48,21,20.5,1,3,1,0.0,0,1,0,0,0,0,0,1,0,60,0,0,0,1,1,6,6,74.8,74.05199999999999,0.0,36194.87,36909.33,0.876,1
33112,2016,4,18,28,21.0,2,3,2,0.0,0,1,0,0,0,0,0,1,0,136,0,0,0,1,1,3,3,102.85,101.8215,0.0,40141.59,40833.24,0.898,0
13555,2016,1,4,19,17.75,0,2,1,0.0,0,1,0,0,0,0,0,1,2,36,0,0,0,1,1,6,6,71.0,70.29,0.0,47011.55,47683.79,0.933,0
12759,2016,5,19,4,22.75,0,4,2,0.0,0,1,1,1,0,1,0,1,0,194,0,0,0,1,1,6,6,106.2,105.138,0.0,28742.44,29668.86,0.842,1
36123,2016,4,18,29,21.25,1,2,2,0.0,0,1,0,0,0,0,0,1,0,105,0,0,0,1,1,6,2,94.5,93.55499999999999,0.0,36194.87,36909.33,0.876,0
11525,2016,3,14,29,19.75,0,1,2,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6,6,89.0,88.11,0.0,28742.44,29668.86,0.842,0
24368,2016,9,40,26,15.5,1,3,2,0.0,0,1,0,0,0,0,0,1,0,22,0,0,0,1,1,6,6,139.0,137.60999999999999,0.0,41259.0,42509.89,0.918,1
38485,2016,6,25,17,22.25,0,2,2,0.0,0,1,0,0,0,0,0,1,0,11,0,1,0,1,1,6,6,141.0,139.59,0.0,33525.74,34912.48,0.885,1
31792,2016,10,41,2,23.25,2,1,2,0.0,0,1,0,0,0,0,0,1,0,39,0,1,0,1,1,6,6,126.0,124.74,0.0,33525.74,34912.48,0.885,1
23831,2016,5,21,16,23.25,1,2,1,0.0,0,1,0,0,0,0,0,0,1,63,0,0,0,1,1,6,6,130.0,128.7,0.0,5682.73,6133.89,0.627,0
10217,2016,3,12,19,16.75,1,1,2,0.0,0,1,0,0,0,0,0,1,0,83,1,1,0,1,1,6,6,105.3,104.247,0.0,33525.74,34912.48,0.885,0
32588,2016,8,32,1,22.5,2,5,2,0.0,0,1,0,0,0,0,0,1,0,158,0,0,0,1,1,6,6,99.45,98.4555,0.0,40141.59,40833.24,0.898,1
35769,2016,8,35,27,21.75,2,5,2,0.0,0,1,0,0,0,0,0,1,0,48,0,0,0,1,1,3,3,127.03,125.7597,0.0,40141.59,40833.24,0.898,1
38431,2016,11,46,6,23.75,2,3,2,0.0,0,1,0,0,0,0,0,1,0,95,0,0,0,1,0,6,6,59.5,58.905,0.0,41259.0,42509.89,0.918,0
12448,2016,4,15,7,21.75,0,1,2,0.0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,6,6,101.0,99.99,0.0,44929.69,46213.27,0.913,0
12480,2016,8,36,30,20.25,0,4,2,2.0,0,1,0,0,0,0,0,1,0,48,0,0,0,1,2,1,1,233.1,230.769,0.0,33525.74,34912.48,0.885,1
38859,2016,3,11,11,14.75,1,2,2,0.0,0,1,0,0,0,0,0,1,0,50,0,1,0,1,1,3,3,87.3,86.42699999999999,0.0,44929.69,46213.27,0.913,0
12657,2016,10,42,13,20.0,0,1,2,0.0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,6,6,120.0,118.8,0.0,40141.59,40833.24,0.898,1
15354,2016,9,38,16,16.0,1,2,2,0.0,0,1,0,0,0,0,0,1,0,31,0,0,0,1,1,6,3,75.0,74.25,0.0,47011.55,47683.79,0.933,0
17628,2016,3,13,20,17.25,2,2,3,0.0,0,1,0,0,0,0,0,1,1,42,0,1,0,1,2,3,3,180.16,178.3584,0.0,33525.74,34912.48,0.885,0
29658,2016,5,21,20,22.0,0,1,3,0.0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,1,3,3,197.0,195.03,0.0,28742.44,29668.86,0.842,0
16143,2016,3,10,3,20.5,2,3,2,0.0,0,1,0,0,0,0,0,1,2,61,0,1,0,1,1,6,6,79.36,78.5664,0.0,41259.0,42509.89,0.918,0
13457,2016,3,13,25,20.0,1,2,3,0.0,0,1,0,0,0,0,4,1,2,81,0,0,0,1,1,6,3,94.0,93.06,0.0,36194.87,36909.33,0.876,0
16330,2016,4,16,10,14.0,2,4,2,0.0,0,1,0,0,0,0,0,1,0,99,0,1,0,1,1,3,3,93.78,92.8422,0.0,61902.13,63938.99,0.942,1
39203,2016,8,35,25,15.0,4,10,0,0.0,0,1,0,0,0,0,0,0,4,125,0,1,0,1,0,6,-1,0.0,0.0,0.0,28742.44,29668.86,0.842,0
27612,2016,3,10,1,14.25,2,8,2,0.0,0,1,0,0,0,0,0,1,0,58,0,1,0,1,1,3,3,85.3,84.447,0.0,47011.55,47683.79,0.933,0
30816,2016,2,8,19,22.5,0,1,2,0.0,0,1,0,1,0,1,0,0,0,99,0,0,0,1,1,6,6,80.0,79.2,0.0,28742.44,29668.86,0.842,1
19556,2016,5,20,9,20.75,1,0,1,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,6,6,102.0,100.98,0.0,28742.44,29668.86,0.842,0
31778,2016,8,32,1,18.75,1,4,3,0.0,0,1,0,0,0,0,0,1,2,118,0,2,0,1,2,3,3,189.0,187.10999999999999,0.0,33525.74,34912.48,0.885,0
30600,2016,8,32,4,19.75,0,1,1,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,6,6,115.0,113.85,0.0,7507.24,7822.97,0.655,0
13417,2016,10,42,11,17.0,0,5,2,1.0,0,1,0,0,0,0,0,1,0,128,0,0,0,1,1,3,3,135.0,133.65,0.0,65892.69,60385.12,0.948,1
25486,2016,1,4,22,15.5,0,1,1,0.0,0,0,0,7,7,0,0,0,0,3,0,0,0,1,1,6,6,66.0,65.34,0.0,28742.44,29668.86,0.842,0
29359,2016,3,10,3,19.5,0,3,2,0.0,0,1,1,1,0,1,0,1,0,112,0,2,0,1,0,6,6,84.3,83.457,0.0,28742.44,29668.86,0.842,1
24664,2016,6,25,16,23.0,1,3,2,0.0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,6,6,72.25,71.5275,0.0,28742.44,29668.86,0.842,0
